source,country,query,title,company,location,salary_min,salary_max,description,created,scraped_at,country_name,skills,salary_avg
adzuna,de,python developer,Python Developer,OfferZen,"Berlin, Deutschland",,,"Python Developer Are you an EU citizen looking for the next big move in your developer career? OfferZen companies across Europe are hiring Python Developers. Companies on OfferZen are looking for Python Developers to assist and manage with the architecture, implementation and maintenance of scalable web applications and services. Requirements: 2 years of relevant experience Develop and support software including applications, database integration, interfaces, and new functionality enhancements …",2022-10-28 10:49:13+00:00,2025-06-30 19:53:48.730318,Germany,['Python'],
adzuna,de,python developer,Python Developer,OfferZen,"München, München (Kreis)",,,"Python Developer Are you an EU citizen looking for the next big move in your developer career? OfferZen companies across Europe are hiring Python Developers. Companies on OfferZen are looking for Python Developers to assist and manage with the architecture, implementation and maintenance of scalable web applications and services. Requirements: 2 years of relevant experience Develop and support software including applications, database integration, interfaces, and new functionality enhancements …",2022-11-30 15:04:10+00:00,2025-06-30 19:53:48.730322,Germany,['Python'],
adzuna,de,python developer,Python Developer,Global Market Solutions Germany,"Frankfurt am Main, Hessen",,,"GMS is an operational consultancy with expertise in data and digital systems. Whether digitalisation, data & analytics or compliance - our consultants are the missing piece of our customer’s digital puzzle. We empower their ongoing digital transformation and transform challenges into opportunities. We're part of the MoOngy Group, a more than 18 years old European network of companies with a focus on IT & Engineering expertise. Your tasks as Python developer: Bachelor’s degree in Computer Scienc…",2025-05-17 21:44:03+00:00,2025-06-30 19:53:48.730328,Germany,['Python'],
adzuna,de,python developer,Python Developer (m/w/d) – System-Neuentwicklung | Hybrid | Raum Dortmund,eightbit experts GmbH,Deutschland,,," Python Developer (m/w/d) – System-Neuentwicklung | Hybrid | Raum Dortmund  Aufgaben: Entwicklung & Weiterentwicklung von Backend-Komponenten Neuentwicklung eines Systems mit modernen Technologien Architekturdesign im agilen Team Zusammenarbeit mit internen & externen Projektpartnern  Tech-Stack: Python, Node.js, TypeScript, JavaScript Docker, Git, REST, MySQL, Jira ☝️ Must-haves: Mind. 3 Jahre Backend-Erfahrung mit Python Erfahrung in REST-API-Entwicklung Deutsch mind. B2  Rahmenbedingungen: U…",2025-06-18 14:58:24+00:00,2025-06-30 19:53:48.730357,Germany,['Python'],
adzuna,de,python developer,Junior Python Developer,OfferZen,"München, München (Kreis)",,,"Junior Python Developer Are you an EU citizen looking for the next big move in your developer career? OfferZen companies across Europe are hiring Python Developers. Companies on OfferZen are looking for Python Developers to assist and manage with the architecture, implementation and maintenance of scalable web applications and services. Requirements: 1 years of relevant experience Develop and support software including applications, database integration, interfaces, and new functionality enhanc…",2023-01-31 15:20:08+00:00,2025-06-30 19:53:48.730390,Germany,['Python'],
adzuna,de,python developer,Senior Python Developer,OfferZen,"München, München (Kreis)",,,"Senior Python Developer Are you an EU citizen looking for the next big move in your developer career? OfferZen companies across Europe are hiring Python Developers. Companies on OfferZen are looking for Python Developers to assist and manage with the architecture, implementation and maintenance of scalable web applications and services. Requirements: 6 years of relevant experience Develop and support software including applications, database integration, interfaces, and new functionality enhanc…",2022-11-30 15:04:10+00:00,2025-06-30 19:53:48.730397,Germany,['Python'],
adzuna,de,python developer,Intermediate Python Developer,OfferZen,"Berlin, Deutschland",,,"Intermediate Python Developer Are you an EU citizen looking for the next big move in your developer career? OfferZen companies across Europe are hiring Python Developers. Companies on OfferZen are looking for Python Developers to assist and manage with the architecture, implementation and maintenance of scalable web applications and services. Requirements: 2 years of relevant experience Develop and support software including applications, database integration, interfaces, and new functionality …",2022-10-28 10:49:12+00:00,2025-06-30 19:53:48.730403,Germany,['Python'],
adzuna,de,python developer,Intermediate Python Developer,OfferZen,"München, München (Kreis)",,,"Intermediate Python Developer Are you an EU citizen looking for the next big move in your developer career? OfferZen companies across Europe are hiring Python Developers. Companies on OfferZen are looking for Python Developers to assist and manage with the architecture, implementation and maintenance of scalable web applications and services. Requirements: 2 years of relevant experience Develop and support software including applications, database integration, interfaces, and new functionality …",2023-01-31 15:20:04+00:00,2025-06-30 19:53:48.730409,Germany,['Python'],
adzuna,de,python developer,Senior Python Developer,OfferZen,"Berlin, Deutschland",,,"Senior Python Developer Are you an EU citizen looking for the next big move in your developer career? OfferZen companies across Europe are hiring Python Developers. Companies on OfferZen are looking for Python Developers to assist and manage with the architecture, implementation and maintenance of scalable web applications and services. Requirements: 6 years of relevant experience Develop and support software including applications, database integration, interfaces, and new functionality enhanc…",2022-10-28 10:49:13+00:00,2025-06-30 19:53:48.731032,Germany,['Python'],
adzuna,de,python developer,Junior Python Developer,OfferZen,"Berlin, Deutschland",,,"Junior Python Developer Are you an EU citizen looking for the next big move in your developer career? OfferZen companies across Europe are hiring Python Developers. Companies on OfferZen are looking for Python Developers to assist and manage with the architecture, implementation and maintenance of scalable web applications and services. Requirements: 1 years of relevant experience Develop and support software including applications, database integration, interfaces, and new functionality enhanc…",2022-10-28 10:49:14+00:00,2025-06-30 19:53:48.731050,Germany,['Python'],
adzuna,de,python developer,Senior Python Developer,Ambrosys,"Babelsberg Süd, Potsdam",,,"About the position Join a highly skilled, cross-functional team to build a mission-critical big data application for real-time traffic monitoring. You’ll play a key role in designing and implementing a scalable data platform focused on analyzing truck traffic across the country. Our tech stack includes Python, Apache Kafka, Apache Flink, MinIO/S3, and Kubernetes. Your responsibilities will include: Designing and implementing a scalable data platform for analyzing and monitoring truck traffic En…",2025-01-20 13:14:41+00:00,2025-06-30 19:53:48.731057,Germany,['Python'],
adzuna,de,python developer,Python Developer - Data Engineering,TalentNeuron,Deutschland,,,"TalentNeuron is the world's leading provider of labor market analytics, delivering high-fidelity talent data on an unmatched global scale. TalentNeuron delivers actionable talent insight for every region of the world covering countries that collectively represent more than 90% of the world's GDP. Through deep investments in machine learning and artificial intelligence, our technology platform ingests and normalizes hundreds of millions of structured and unstructured data points each day, delive…",2025-04-15 21:48:57+00:00,2025-06-30 19:53:48.731064,Germany,['Python'],
adzuna,de,python developer,Junior JS/Python developer,TechBiz Global GmbH,"Berlin, Deutschland",,,"At TechBiz Global, we are providing recruitment service to our TOP clients from our portfolio. We are currently seeking a Junior JS/Python developer to join one of our clients' teams in Berlin. This part-time role is ideal for individuals passionate about ESG initiatives and eager to contribute to building tools that make a difference. Key Responsibilities: Collaborate with the development team to design and implement web-based applications using JavaScript and Python. Assist in developing and …",2025-06-23 18:51:28+00:00,2025-06-30 19:53:48.731124,Germany,"['Python', 'JavaScript']",
adzuna,de,python developer,Full Stack Python Developer,Hawk,Deutschland,,,"About Us Hawk is the leading provider of AI-supported anti-money laundering and fraud detection technology. Banks and payment providers globally are using Hawk’s powerful combination of traditional rules and explainable AI to improve the effectiveness of their AML compliance and fraud prevention by identifying more crime while maximizing efficiency by reducing false positives. With our solution, we are playing a vital role in the global fight against Money Laundering, Fraud, or the financing of…",2025-05-17 21:58:18+00:00,2025-06-30 19:53:48.731160,Germany,['Python'],
adzuna,de,python developer,Python Developer (w/m/d),50Hertz Transmission GmbH,"Berlin, Deutschland",,,"Wir sind 50Hertz – einer der vier Übertragungs­netzbetreiber (ÜNB) in Deutschland. Zusammen mit dem belgischen Stromnetz­betreiber Elia (Brüssel) bilden wir die international tätige Elia Group. Bei 50Hertz arbeiten über 2.100 Menschen daran, dass Strom über große Entfernungen jederzeit zuverlässig, verlustarm und optimal gesteuert fließt. Als ÜNB übernehmen wir in gesell­schaftlicher, technischer und wirtschaftlicher Hinsicht eine zentrale Moderatoren­rolle bei der Verwirklichung der Energiewen…",2025-06-02 19:53:12+00:00,2025-06-30 19:53:48.731168,Germany,['Python'],
adzuna,de,python developer,Python Developer (m/w/d),FERCHAU GmbH,"Moisling, Lübeck",,,"Menschen und Technologien zu verbinden, den Perfect Match für unsere Kunden zu gestalten, immer die richtigen Expert:innen für die jeweilige Herausforderung zu finden - das ist unser Anspruch bei FERCHAU und dafür suchen wir dich: als ambitionierte:r Kolleg:in, der:die wie wir Technologien auf die nächste Stufe bringen möchte. Wir realisieren spannende Projekte für namhafte Kunden in allen Technologiebereichen und für alle Branchen und stehen bei der digitalen Transformation mit umfassendem Kno…",2023-11-14 10:22:28+00:00,2025-06-30 19:53:48.731194,Germany,['Python'],
adzuna,de,python developer,Python Developer - Nearshore Country Roles,AMMGroup,"Mannheim, Baden-Württemberg",,,"Role: Python Developer Hiring Mode: Freelancing Contract Location: Zurich/Mannheim Remote/Onsite: Remote with occasional travel to Mannheim Language: English Job Description Key Responsibilities: Application Development: Design and implement Python-based applications, ensuring high performance and responsiveness. Web Development: Develop and maintain web applications using frameworks such as Django or Flask. Front-End Integration: Collaborate with front-end developers to integrate user-facing e…",2024-12-22 17:21:17+00:00,2025-06-30 19:53:48.731224,Germany,['Python'],
